#tail	head	edge_weight	edge_type
Q68CZ1	Q8IXJ6	3.333910e-02	MI:1313 (bioid)|MI:1314 (proximity-dependent biotin identification)
Q68CZ1	P04637	3.333910e-02	MI:1313 (bioid)|MI:1314 (proximity-dependent biotin identification)
Q68CZ1	O75665	4.625870e-01	MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|MI:1313 (bioid)|MI:1314 (proximity-dependent biotin identification)
Q68CZ1	Q9H8V3	7.500000e-01	MI:2222 (inference by socio-affinity scoring)|MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
Q68CZ1	Q92878	3.333910e-02	MI:1313 (bioid)|MI:1314 (proximity-dependent biotin identification)
Q68CZ1	P43246	1.662310e-01	MI:2222 (inference by socio-affinity scoring)
Q14671	Q15717	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	Q9H4B6	3.333910e-02	MI:1313 (bioid)|MI:1314 (proximity-dependent biotin identification)
Q14671	Q9NRC8	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	P04629	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	P04792	2.014610e-01	MI:0401 (biochemical)
Q14671	P00533	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	Q15797	7.500000e-01	MI:0018 (two hybrid)|SPIKE
Q14671	O95758	4.138850e-01	MI:0006 (anti bait coimmunoprecipitation)
Q14671	Q9C009	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
Q14671	P55316	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
Q14671	Q9UKB1	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	Q9H0W5	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	P35226	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	P38936	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	Q96GD4	3.111330e-01	MI:0004 (affinity chromatography technology)
Q14671	Q99459	4.138850e-01	MI:0006 (anti bait coimmunoprecipitation)
Q14671	P31946	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
Q14671	O14980	3.111330e-01	MI:0004 (affinity chromatography technology)
Q13952	Q15717	3.111330e-01	MI:0004 (affinity chromatography technology)
Q13952	P08047	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
Q13952	Q01167	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
Q13952	Q99941	4.922930e-01	MI:0096 (pull down)
Q13952	P25208	7.500000e-01	NetPath|MI:0398 (two hybrid pooling approach)|MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|MI:0018 (two hybrid)|MI:0114 (x-ray crystallography)|SPIKE|MI:0401 (biochemical)
Q13952	Q01094	4.739220e-01	SPIKE
Q13952	P53350	4.739220e-01	SPIKE
Q13952	Q68CP9	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
Q13952	P30307	4.739220e-01	SPIKE
Q13952	P23511	7.500000e-01	MI:0018 (two hybrid)|NetPath|MI:0398 (two hybrid pooling approach)|MI:0004 (affinity chromatography technology)|MI:0019 (coimmunoprecipitation)|MI:0114 (x-ray crystallography)|SPIKE|MI:0401 (biochemical)
Q13952	P30304	4.739220e-01	SPIKE
Q13952	Q09472	4.739220e-01	SPIKE
Q13952	P04406	2.804190e-01	MI:0018 (two hybrid)
Q13952	P08183	4.739220e-01	SPIKE
Q13952	P14635	4.739220e-01	SPIKE
Q13952	P60709	4.739220e-01	SPIKE
Q13952	O15350	3.111330e-01	MI:0004 (affinity chromatography technology)
Q13952	P11388	4.739220e-01	SPIKE
Q13952	P06493	4.739220e-01	SPIKE
Q13952	P10912	4.739220e-01	SPIKE
Q13952	O95067	4.739220e-01	SPIKE
Q13952	Q12772	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
Q13952	Q6SJ96	6.664410e-01	MI:0428 (imaging technique)
Q13952	Q13469	3.111330e-01	MI:0004 (affinity chromatography technology)
Q13952	P24941	3.111330e-01	MI:0004 (affinity chromatography technology)
Q13952	Q92831	3.111330e-01	MI:0004 (affinity chromatography technology)
Q13952	P35638	4.739220e-01	SPIKE
Q13952	P24522	4.739220e-01	SPIKE
Q13952	P14373	7.500000e-01	MI:0428 (imaging technique)|MI:0004 (affinity chromatography technology)
Q13952	Q13547	3.111330e-01	MI:0004 (affinity chromatography technology)
Q13952	Q15796	7.500000e-01	NetPath|MI:0004 (affinity chromatography technology)|SPIKE
Q13952	P20248	4.739220e-01	SPIKE
Q13952	P20226	4.922930e-01	MI:0096 (pull down)
Q13952	P12004	4.739220e-01	SPIKE
Q13952	Q9ULV4	2.014610e-01	MI:0401 (biochemical)
Q13952	P49848	4.922930e-01	MI:0096 (pull down)
Q13952	P84022	7.500000e-01	SPIKE|NetPath|MI:0004 (affinity chromatography technology)
Q15172	P30260	3.111330e-01	MI:0004 (affinity chromatography technology)
Q15172	Q01105	7.500000e-01	MI:0096 (pull down)|SPIKE
Q15172	P31749	7.500000e-01	KEGG inhibition|KEGG inhibition,dephosphorylation
Q15172	Q96Q15	4.308880e-01	KEGG binding/association
Q15172	Q13522	4.930890e-01	KEGG inhibition,dephosphorylation
Q15172	P10415	7.500000e-01	KEGG inhibition,dephosphorylation|MI:0004 (affinity chromatography technology)
Q15172	P53355	7.500000e-01	MI:0415 (enzymatic study)|MI:0004 (affinity chromatography technology)|SPIKE
Q15172	Q13315	4.739220e-01	SPIKE
Q15172	Q13136	1.815520e-01	MI:0397 (two hybrid array)|MI:1112 (two hybrid prey pooling approach)
Q15172	Q8IVT5	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
Q15172	O95997	5.687820e-01	MI:0415 (enzymatic study)
Q15172	Q15257	4.739220e-01	SPIKE
Q15172	P01106	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)|SPIKE
Q15172	Q9UPR3	4.308880e-01	KEGG binding/association
Q15172	P68400	4.739220e-01	SPIKE
Q15172	O96017	7.500000e-01	MI:0018 (two hybrid)|MI:0096 (pull down)|SPIKE
Q15172	P30153	7.500000e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|KEGG group-entry|SPIKE|MI:1314 (proximity-dependent biotin identification)|MI:0096 (pull down)|MI:0401 (biochemical)
Q15172	Q9BVP2	7.500000e-01	MI:0018 (two hybrid)|MI:0006 (anti bait coimmunoprecipitation)|SPIKE
Q15172	P28749	4.739220e-01	SPIKE
Q15172	P67775	7.500000e-01	KEGG group-entry|MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|MI:0018 (two hybrid)|SPIKE|MI:0096 (pull down)|MI:0401 (biochemical)
Q15172	P31751	7.500000e-01	KEGG inhibition,dephosphorylation|KEGG inhibition
Q15172	P35222	4.739220e-01	SPIKE
Q15172	P04637	4.739220e-01	SPIKE
Q15172	Q9Y243	7.500000e-01	KEGG inhibition,dephosphorylation|KEGG inhibition
